event_id,access_point_id,access_point_name,zone_id,risk_level,employee_id,timestamp,access_granted,is_anomaly,anomaly_type
EVT-0001882,AP-01,Main Entrance,ZN-06,low,EMP-0123,2026-07-23 16:05:54,True,False,
EVT-0018039,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0127,2026-07-23 16:06:12,True,False,
EVT-0001883,AP-01,Main Entrance,ZN-06,low,EMP-0071,2026-07-23 16:07:00,True,False,
EVT-0018041,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0122,2026-07-23 16:07:26,True,False,
EVT-0027560,AP-06,Loading Dock,,medium,EMP-0056,2026-07-23 16:07:39,True,False,
EVT-0025300,AP-05,Executive Wing Door,ZN-08,medium,EMP-0100,2026-07-23 16:07:40,True,False,
EVT-0018038,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0119,2026-07-23 16:08:11,True,False,
EVT-0018040,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0070,2026-07-23 16:08:34,True,False,
EVT-0001884,AP-01,Main Entrance,ZN-06,low,EMP-0069,2026-07-23 16:09:14,True,False,
EVT-0001890,AP-01,Main Entrance,ZN-06,low,EMP-0110,2026-07-23 16:11:14,True,False,
EVT-0001886,AP-01,Main Entrance,ZN-06,low,EMP-0001,2026-07-23 16:11:31,True,False,
EVT-0018042,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0102,2026-07-23 16:12:14,True,False,
EVT-0001887,AP-01,Main Entrance,ZN-06,low,EMP-0077,2026-07-23 16:12:47,True,False,
EVT-0010113,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0007,2026-07-23 16:13:17,True,False,
EVT-0027561,AP-06,Loading Dock,,medium,EMP-0120,2026-07-23 16:13:19,True,False,
EVT-0018044,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0093,2026-07-23 16:13:37,True,False,
EVT-0010112,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0126,2026-07-23 16:13:38,True,False,
EVT-0018043,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0005,2026-07-23 16:14:11,True,False,
EVT-0001889,AP-01,Main Entrance,ZN-06,low,EMP-0052,2026-07-23 16:14:12,True,False,
EVT-0029776,AP-07,Emergency Exit - East,,medium,EMP-0135,2026-07-23 16:14:16,True,False,
EVT-0001885,AP-01,Main Entrance,ZN-06,low,EMP-0128,2026-07-23 16:14:20,True,False,
EVT-0025301,AP-05,Executive Wing Door,ZN-08,medium,EMP-0093,2026-07-23 16:14:30,True,False,
EVT-0001888,AP-01,Main Entrance,ZN-06,low,EMP-0015,2026-07-23 16:14:31,True,False,
EVT-0029777,AP-07,Emergency Exit - East,,medium,EMP-0009,2026-07-23 16:15:06,True,False,
EVT-0018046,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0077,2026-07-23 16:15:23,True,False,
EVT-0010114,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0065,2026-07-23 16:15:27,True,False,
EVT-0001892,AP-01,Main Entrance,ZN-06,low,EMP-0096,2026-07-23 16:15:32,True,False,
EVT-0018047,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0114,2026-07-23 16:15:53,True,False,
EVT-0010116,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0020,2026-07-23 16:16:20,True,False,
EVT-0018045,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0045,2026-07-23 16:16:23,True,False,
EVT-0010117,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0068,2026-07-23 16:16:36,True,False,
EVT-0001895,AP-01,Main Entrance,ZN-06,low,EMP-0075,2026-07-23 16:17:04,True,False,
EVT-0027562,AP-06,Loading Dock,,medium,EMP-0057,2026-07-23 16:17:23,True,False,
EVT-0001893,AP-01,Main Entrance,ZN-06,low,EMP-0026,2026-07-23 16:17:26,True,False,
EVT-0010115,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0019,2026-07-23 16:17:28,True,False,
EVT-0001891,AP-01,Main Entrance,ZN-06,low,EMP-0126,2026-07-23 16:17:32,True,False,
EVT-0018048,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0136,2026-07-23 16:19:00,True,False,
EVT-0029778,AP-07,Emergency Exit - East,,medium,EMP-0073,2026-07-23 16:19:08,True,False,
EVT-0001894,AP-01,Main Entrance,ZN-06,low,EMP-0043,2026-07-23 16:19:12,True,False,
EVT-0018049,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0008,2026-07-23 16:19:39,True,False,
EVT-0027564,AP-06,Loading Dock,,medium,EMP-0128,2026-07-23 16:20:09,True,False,
EVT-0018051,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0122,2026-07-23 16:20:51,True,False,
EVT-0001898,AP-01,Main Entrance,ZN-06,low,EMP-0039,2026-07-23 16:20:57,True,False,
EVT-0027563,AP-06,Loading Dock,,medium,EMP-0057,2026-07-23 16:21:59,True,False,
EVT-0001897,AP-01,Main Entrance,ZN-06,low,EMP-0110,2026-07-23 16:23:33,True,False,
EVT-0018050,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0039,2026-07-23 16:23:59,True,False,
EVT-0001896,AP-01,Main Entrance,ZN-06,low,EMP-0086,2026-07-23 16:24:29,True,False,
EVT-0025302,AP-05,Executive Wing Door,ZN-08,medium,EMP-0099,2026-07-23 16:25:40,True,False,
EVT-0018052,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0017,2026-07-23 16:25:53,True,False,
EVT-0018053,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0115,2026-07-23 16:27:58,True,False,
EVT-0001899,AP-01,Main Entrance,ZN-06,low,EMP-0137,2026-07-23 16:28:13,True,False,
EVT-0001900,AP-01,Main Entrance,ZN-06,low,EMP-0008,2026-07-23 16:29:05,True,False,
EVT-0001901,AP-01,Main Entrance,ZN-06,low,EMP-0047,2026-07-23 16:29:44,True,False,
EVT-0029780,AP-07,Emergency Exit - East,,medium,EMP-0090,2026-07-23 16:30:29,True,False,
EVT-0001903,AP-01,Main Entrance,ZN-06,low,EMP-0120,2026-07-23 16:30:40,True,False,
EVT-0027565,AP-06,Loading Dock,,medium,EMP-0093,2026-07-23 16:31:01,True,False,
EVT-0018054,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0088,2026-07-23 16:31:50,True,False,
EVT-0010119,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0087,2026-07-23 16:31:57,True,False,
EVT-0001904,AP-01,Main Entrance,ZN-06,low,EMP-0051,2026-07-23 16:32:30,True,False,
EVT-0018055,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0006,2026-07-23 16:33:10,True,False,
EVT-0018056,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0107,2026-07-23 16:33:28,True,False,
EVT-0018057,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0084,2026-07-23 16:33:37,True,False,
EVT-0018058,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0103,2026-07-23 16:33:44,True,False,
EVT-0025303,AP-05,Executive Wing Door,ZN-08,medium,EMP-0066,2026-07-23 16:33:45,True,False,
EVT-0029779,AP-07,Emergency Exit - East,,medium,EMP-0045,2026-07-23 16:33:56,True,False,
EVT-0010120,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0020,2026-07-23 16:34:20,True,False,
EVT-0010121,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0136,2026-07-23 16:34:23,True,False,
EVT-0010118,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0083,2026-07-23 16:34:28,True,False,
EVT-0001902,AP-01,Main Entrance,ZN-06,low,EMP-0054,2026-07-23 16:34:40,True,False,
EVT-0027567,AP-06,Loading Dock,,medium,EMP-0046,2026-07-23 16:35:07,True,False,
EVT-0029781,AP-07,Emergency Exit - East,,medium,EMP-0135,2026-07-23 16:35:32,True,False,
EVT-0027566,AP-06,Loading Dock,,medium,EMP-0088,2026-07-23 16:35:38,True,False,
EVT-0018059,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0094,2026-07-23 16:35:54,True,False,
EVT-0001908,AP-01,Main Entrance,ZN-06,low,EMP-0067,2026-07-23 16:36:01,True,False,
EVT-0010122,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0130,2026-07-23 16:36:07,True,False,
EVT-0001909,AP-01,Main Entrance,ZN-06,low,EMP-0100,2026-07-23 16:36:18,True,False,
EVT-0018060,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0123,2026-07-23 16:37:51,True,False,
EVT-0001906,AP-01,Main Entrance,ZN-06,low,EMP-0073,2026-07-23 16:37:59,True,False,
EVT-0001905,AP-01,Main Entrance,ZN-06,low,EMP-0040,2026-07-23 16:38:02,True,False,
EVT-0001907,AP-01,Main Entrance,ZN-06,low,EMP-0068,2026-07-23 16:38:30,True,False,
EVT-0018061,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0081,2026-07-23 16:39:10,True,False,
EVT-0027568,AP-06,Loading Dock,,medium,EMP-0063,2026-07-23 16:39:14,True,False,
EVT-0018062,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0111,2026-07-23 16:40:02,True,False,
EVT-0029783,AP-07,Emergency Exit - East,,medium,EMP-0037,2026-07-23 16:40:17,True,False,
EVT-0001913,AP-01,Main Entrance,ZN-06,low,EMP-0052,2026-07-23 16:40:30,True,False,
EVT-0029782,AP-07,Emergency Exit - East,,medium,EMP-0082,2026-07-23 16:40:53,True,False,
EVT-0010124,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0060,2026-07-23 16:41:16,True,False,
EVT-0001914,AP-01,Main Entrance,ZN-06,low,EMP-0092,2026-07-23 16:41:24,False,False,
EVT-0001910,AP-01,Main Entrance,ZN-06,low,EMP-0091,2026-07-23 16:41:35,True,False,
EVT-0018065,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0068,2026-07-23 16:41:44,True,False,
EVT-0018063,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0063,2026-07-23 16:42:39,True,False,
EVT-0010123,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0094,2026-07-23 16:42:42,True,False,
EVT-0018064,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0018,2026-07-23 16:43:43,True,False,
EVT-0029784,AP-07,Emergency Exit - East,,medium,EMP-0123,2026-07-23 16:44:05,True,False,
EVT-0001911,AP-01,Main Entrance,ZN-06,low,EMP-0119,2026-07-23 16:44:29,True,False,
EVT-0029785,AP-07,Emergency Exit - East,,medium,EMP-0090,2026-07-23 16:44:36,True,False,
EVT-0001912,AP-01,Main Entrance,ZN-06,low,EMP-0120,2026-07-23 16:44:52,True,False,
EVT-0027571,AP-06,Loading Dock,,medium,EMP-0090,2026-07-23 16:45:09,True,False,
EVT-0001917,AP-01,Main Entrance,ZN-06,low,EMP-0114,2026-07-23 16:45:11,True,False,
EVT-0001918,AP-01,Main Entrance,ZN-06,low,EMP-0044,2026-07-23 16:45:15,True,False,
EVT-0010128,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0121,2026-07-23 16:45:26,True,False,
EVT-0018067,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0087,2026-07-23 16:45:30,True,False,
EVT-0001915,AP-01,Main Entrance,ZN-06,low,EMP-0035,2026-07-23 16:45:40,True,False,
EVT-0010127,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0017,2026-07-23 16:45:59,True,False,
EVT-0029786,AP-07,Emergency Exit - East,,medium,EMP-0096,2026-07-23 16:46:36,True,False,
EVT-0010126,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0120,2026-07-23 16:47:18,True,False,
EVT-0027569,AP-06,Loading Dock,,medium,EMP-0118,2026-07-23 16:47:20,True,False,
EVT-0027570,AP-06,Loading Dock,,medium,EMP-0075,2026-07-23 16:47:36,True,False,
EVT-0001916,AP-01,Main Entrance,ZN-06,low,EMP-0078,2026-07-23 16:48:14,True,False,
EVT-0029787,AP-07,Emergency Exit - East,,medium,EMP-0066,2026-07-23 16:48:22,True,False,
EVT-0010125,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0055,2026-07-23 16:48:48,True,False,
EVT-0018066,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0099,2026-07-23 16:49:05,True,False,
EVT-0010134,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0010,2026-07-23 16:50:06,True,False,
EVT-0010131,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0020,2026-07-23 16:50:14,True,False,
EVT-0010133,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0004,2026-07-23 16:50:29,True,False,
EVT-0029788,AP-07,Emergency Exit - East,,medium,EMP-0061,2026-07-23 16:50:40,True,False,
EVT-0010129,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0096,2026-07-23 16:50:45,True,False,
EVT-0024402,AP-04,Server Room Door,ZN-07,high,EMP-0127,2026-07-23 16:50:48,False,True,unauthorized_restricted_zone_access
EVT-0001923,AP-01,Main Entrance,ZN-06,low,EMP-0057,2026-07-23 16:51:03,True,False,
EVT-0024401,AP-04,Server Room Door,ZN-07,high,EMP-0056,2026-07-23 16:52:14,False,True,unauthorized_restricted_zone_access
EVT-0001920,AP-01,Main Entrance,ZN-06,low,EMP-0001,2026-07-23 16:52:19,True,False,
EVT-0001919,AP-01,Main Entrance,ZN-06,low,EMP-0087,2026-07-23 16:52:21,True,False,
EVT-0010130,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0015,2026-07-23 16:52:21,True,False,
EVT-0001922,AP-01,Main Entrance,ZN-06,low,EMP-0106,2026-07-23 16:52:25,True,False,
EVT-0010132,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0004,2026-07-23 16:53:29,True,False,
EVT-0018068,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0132,2026-07-23 16:54:01,True,False,
EVT-0001921,AP-01,Main Entrance,ZN-06,low,EMP-0109,2026-07-23 16:54:08,True,False,
EVT-0025304,AP-05,Executive Wing Door,ZN-08,medium,EMP-0063,2026-07-23 16:54:29,True,False,
EVT-0010135,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0026,2026-07-23 16:54:42,True,False,
EVT-0018069,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0125,2026-07-23 16:54:58,True,False,
EVT-0001925,AP-01,Main Entrance,ZN-06,low,EMP-0080,2026-07-23 16:55:05,True,False,
EVT-0018072,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0105,2026-07-23 16:55:08,True,False,
EVT-0018070,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0023,2026-07-23 16:55:35,True,False,
EVT-0027572,AP-06,Loading Dock,,medium,EMP-0044,2026-07-23 16:55:40,True,False,
EVT-0001926,AP-01,Main Entrance,ZN-06,low,EMP-0103,2026-07-23 16:55:49,True,False,
EVT-0027575,AP-06,Loading Dock,,medium,EMP-0126,2026-07-23 16:56:20,True,False,
EVT-0018071,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0008,2026-07-23 16:57:33,True,False,
EVT-0010136,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0057,2026-07-23 16:57:43,True,False,
EVT-0001924,AP-01,Main Entrance,ZN-06,low,EMP-0066,2026-07-23 16:58:13,True,False,
EVT-0027573,AP-06,Loading Dock,,medium,EMP-0117,2026-07-23 16:58:15,True,False,
EVT-0027574,AP-06,Loading Dock,,medium,EMP-0006,2026-07-23 16:59:30,True,False,
EVT-0018073,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0052,2026-07-23 17:00:08,True,False,
EVT-0018076,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0094,2026-07-23 17:00:15,False,False,
EVT-0018075,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0014,2026-07-23 17:00:23,True,False,
EVT-0001928,AP-01,Main Entrance,ZN-06,low,EMP-0006,2026-07-23 17:00:41,True,False,
EVT-0001927,AP-01,Main Entrance,ZN-06,low,EMP-0089,2026-07-23 17:02:10,True,False,
EVT-0010138,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0025,2026-07-23 17:02:18,True,False,
EVT-0010137,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0038,2026-07-23 17:03:24,True,False,
EVT-0010139,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0078,2026-07-23 17:04:23,True,False,
EVT-0001929,AP-01,Main Entrance,ZN-06,low,EMP-0131,2026-07-23 17:04:28,True,False,
EVT-0001930,AP-01,Main Entrance,ZN-06,low,EMP-0078,2026-07-23 17:04:49,True,False,
EVT-0018074,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0123,2026-07-23 17:04:57,True,False,
EVT-0025305,AP-05,Executive Wing Door,ZN-08,medium,EMP-0015,2026-07-23 17:05:08,True,False,
EVT-0018081,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0047,2026-07-23 17:05:28,True,False,
EVT-0010142,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0124,2026-07-23 17:05:32,True,False,
EVT-0018079,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0083,2026-07-23 17:05:33,False,False,
EVT-0010141,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0092,2026-07-23 17:05:34,True,False,
EVT-0018084,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0112,2026-07-23 17:05:57,True,False,
EVT-0010140,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0071,2026-07-23 17:06:15,True,False,
EVT-0001934,AP-01,Main Entrance,ZN-06,low,EMP-0008,2026-07-23 17:06:41,True,False,
EVT-0001931,AP-01,Main Entrance,ZN-06,low,EMP-0064,2026-07-23 17:06:43,True,False,
EVT-0010143,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0072,2026-07-23 17:07:33,True,False,
EVT-0018077,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0090,2026-07-23 17:08:10,True,False,
EVT-0018078,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0093,2026-07-23 17:08:34,True,False,
EVT-0018082,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0001,2026-07-23 17:08:38,True,False,
EVT-0025306,AP-05,Executive Wing Door,ZN-08,medium,EMP-0098,2026-07-23 17:08:51,True,False,
EVT-0001932,AP-01,Main Entrance,ZN-06,low,EMP-0031,2026-07-23 17:09:12,True,False,
EVT-0018083,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0085,2026-07-23 17:09:24,True,False,
EVT-0001933,AP-01,Main Entrance,ZN-06,low,EMP-0090,2026-07-23 17:09:28,True,False,
EVT-0018080,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0118,2026-07-23 17:09:46,True,False,
EVT-0010144,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0091,2026-07-23 17:10:31,True,False,
EVT-0025309,AP-05,Executive Wing Door,ZN-08,medium,EMP-0091,2026-07-23 17:10:58,True,False,
EVT-0018085,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0076,2026-07-23 17:10:59,True,False,
EVT-0029790,AP-07,Emergency Exit - East,,medium,EMP-0025,2026-07-23 17:11:07,True,False,
EVT-0027576,AP-06,Loading Dock,,medium,EMP-0064,2026-07-23 17:11:18,True,False,
EVT-0025308,AP-05,Executive Wing Door,ZN-08,medium,EMP-0079,2026-07-23 17:11:48,True,False,
EVT-0025307,AP-05,Executive Wing Door,ZN-08,medium,EMP-0053,2026-07-23 17:12:16,True,False,
EVT-0018086,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0129,2026-07-23 17:12:41,True,False,
EVT-0001936,AP-01,Main Entrance,ZN-06,low,EMP-0130,2026-07-23 17:12:56,True,False,
EVT-0027577,AP-06,Loading Dock,,medium,EMP-0024,2026-07-23 17:13:03,True,False,
EVT-0025310,AP-05,Executive Wing Door,ZN-08,medium,EMP-0072,2026-07-23 17:13:15,True,False,
EVT-0029789,AP-07,Emergency Exit - East,,medium,EMP-0113,2026-07-23 17:13:40,True,False,
EVT-0018087,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0124,2026-07-23 17:13:44,False,False,
EVT-0001935,AP-01,Main Entrance,ZN-06,low,EMP-0087,2026-07-23 17:14:47,True,False,
EVT-0029791,AP-07,Emergency Exit - East,,medium,EMP-0006,2026-07-23 17:15:01,True,False,
EVT-0010145,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0052,2026-07-23 17:15:46,True,False,
EVT-0010148,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0025,2026-07-23 17:16:19,True,False,
EVT-0001937,AP-01,Main Entrance,ZN-06,low,EMP-0043,2026-07-23 17:18:14,True,False,
EVT-0010149,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0108,2026-07-23 17:19:08,True,False,
EVT-0001938,AP-01,Main Entrance,ZN-06,low,EMP-0058,2026-07-23 17:19:32,True,False,
EVT-0010146,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0001,2026-07-23 17:19:54,True,False,
EVT-0010147,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0021,2026-07-23 17:19:56,True,False,
EVT-0029792,AP-07,Emergency Exit - East,,medium,EMP-0028,2026-07-23 17:19:59,True,False,
EVT-0018092,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0124,2026-07-23 17:20:14,True,False,
EVT-0029795,AP-07,Emergency Exit - East,,medium,EMP-0046,2026-07-23 17:20:14,True,False,
EVT-0018088,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0093,2026-07-23 17:20:16,True,False,
EVT-0001942,AP-01,Main Entrance,ZN-06,low,EMP-0065,2026-07-23 17:20:18,True,False,
EVT-0001940,AP-01,Main Entrance,ZN-06,low,EMP-0106,2026-07-23 17:20:58,True,False,
EVT-0018095,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0093,2026-07-23 17:21:07,True,False,
EVT-0027580,AP-06,Loading Dock,,medium,EMP-0053,2026-07-23 17:21:29,True,False,
EVT-0027579,AP-06,Loading Dock,,medium,EMP-0075,2026-07-23 17:21:42,True,False,
EVT-0018089,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0106,2026-07-23 17:21:56,True,False,
EVT-0010151,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0014,2026-07-23 17:22:03,True,False,
EVT-0018094,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0032,2026-07-23 17:22:23,True,False,
EVT-0001939,AP-01,Main Entrance,ZN-06,low,EMP-0123,2026-07-23 17:22:35,True,False,
EVT-0027578,AP-06,Loading Dock,,medium,EMP-0039,2026-07-23 17:22:57,True,False,
EVT-0010152,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0056,2026-07-23 17:23:47,True,False,
EVT-0018091,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0042,2026-07-23 17:23:53,True,False,
EVT-0029793,AP-07,Emergency Exit - East,,medium,EMP-0028,2026-07-23 17:23:56,True,False,
EVT-0018093,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0069,2026-07-23 17:23:57,True,False,
EVT-0029794,AP-07,Emergency Exit - East,,medium,EMP-0121,2026-07-23 17:23:58,True,False,
EVT-0010153,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0021,2026-07-23 17:24:16,True,False,
EVT-0018090,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0056,2026-07-23 17:24:27,True,False,
EVT-0010150,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0080,2026-07-23 17:24:39,True,False,
EVT-0001941,AP-01,Main Entrance,ZN-06,low,EMP-0132,2026-07-23 17:24:45,True,False,
EVT-0001945,AP-01,Main Entrance,ZN-06,low,EMP-0036,2026-07-23 17:25:13,True,False,
EVT-0018098,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0068,2026-07-23 17:25:26,True,False,
EVT-0018097,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0113,2026-07-23 17:25:50,True,False,
EVT-0010154,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0054,2026-07-23 17:26:42,True,False,
EVT-0024403,AP-04,Server Room Door,ZN-07,high,EMP-0125,2026-07-23 17:27:00,True,True,unauthorized_restricted_zone_access
EVT-0001943,AP-01,Main Entrance,ZN-06,low,EMP-0103,2026-07-23 17:27:55,True,False,
EVT-0001944,AP-01,Main Entrance,ZN-06,low,EMP-0049,2026-07-23 17:29:15,True,False,
EVT-0018096,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0038,2026-07-23 17:29:38,True,False,
EVT-0010157,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0053,2026-07-23 17:30:54,True,False,
EVT-0010156,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0086,2026-07-23 17:31:03,True,False,
EVT-0018099,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0052,2026-07-23 17:31:18,True,False,
EVT-0010155,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0017,2026-07-23 17:32:44,True,False,
EVT-0001946,AP-01,Main Entrance,ZN-06,low,EMP-0060,2026-07-23 17:32:52,True,False,
EVT-0010158,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0091,2026-07-23 17:34:09,True,False,
EVT-0025311,AP-05,Executive Wing Door,ZN-08,medium,EMP-0120,2026-07-23 17:34:50,True,False,
EVT-0018100,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0047,2026-07-23 17:34:52,True,False,
EVT-0018103,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0135,2026-07-23 17:35:41,True,False,
EVT-0010159,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0093,2026-07-23 17:35:54,True,False,
EVT-0001947,AP-01,Main Entrance,ZN-06,low,EMP-0018,2026-07-23 17:36:53,True,False,
EVT-0018105,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0006,2026-07-23 17:36:56,True,False,
EVT-0018101,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0064,2026-07-23 17:37:13,True,False,
EVT-0018102,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0022,2026-07-23 17:37:15,True,False,
EVT-0001948,AP-01,Main Entrance,ZN-06,low,EMP-0040,2026-07-23 17:38:20,True,False,
EVT-0025312,AP-05,Executive Wing Door,ZN-08,medium,EMP-0063,2026-07-23 17:39:25,True,False,
EVT-0018104,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0033,2026-07-23 17:39:44,True,False,
EVT-0010160,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0056,2026-07-23 17:40:02,True,False,
EVT-0018106,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0066,2026-07-23 17:40:03,True,False,
EVT-0001950,AP-01,Main Entrance,ZN-06,low,EMP-0084,2026-07-23 17:40:13,True,False,
EVT-0018108,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0069,2026-07-23 17:40:38,True,False,
EVT-0018107,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0044,2026-07-23 17:41:34,True,False,
EVT-0010161,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0035,2026-07-23 17:41:40,True,False,
EVT-0027583,AP-06,Loading Dock,,medium,EMP-0115,2026-07-23 17:41:42,True,False,
EVT-0029796,AP-07,Emergency Exit - East,,medium,EMP-0035,2026-07-23 17:43:16,True,False,
EVT-0027582,AP-06,Loading Dock,,medium,EMP-0069,2026-07-23 17:43:31,True,False,
